"v10_113","4","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_1214","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1214","1","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1214","2","Swimmer Person Athlete"
"v10_1214","3","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1218","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1218","1","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1218","2","Person Athlete"
"v10_1218","3","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_19","0","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_19","1","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_19","2","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_19","3","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_19","4","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_1216","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1216","1","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1216","2","WinterSportPlayer Skater Person Athlete"
"v10_1216","3","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1243","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1243","1","Person Athlete"
"v10_1243","2","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1243","3","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1249","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1249","1","Person Athlete"
"v10_1249","2","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1249","3","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_112","0","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_112","1","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_112","2","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_112","3","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_112","4","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_1248","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1248","1","Person Athlete"
"v10_1248","2","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1248","3","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_114","0","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_114","1","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_114","2","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_114","3","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_114","4","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_1220","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1220","1","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1220","2","Person Athlete"
"v10_1220","3","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1211","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1211","1","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1211","2","Swimmer Person Athlete"
"v10_1211","3","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_7","0","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_7","1","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_7","2","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_7","3","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_7","4","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_1223","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1223","1","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1223","2","Person Athlete"
"v10_1223","3","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_119","0","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_119","1","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_119","2","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_119","3","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_119","4","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_13","0","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_13","1","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_13","2","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_13","3","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_13","4","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_17","0","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_17","1","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_17","2","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_17","3","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_17","4","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_1247","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1247","1","Person Athlete"
"v10_1247","2","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1247","3","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1235","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1235","1","TennisPlayer Person Athlete"
"v10_1235","2","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1235","3","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1221","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1221","1","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1221","2","Person Athlete"
"v10_1221","3","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_121","0","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_121","1","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_121","2","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_121","3","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_121","4","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_110","0","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_110","1","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_110","2","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_110","3","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_110","4","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_1234","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1234","1","Person Athlete"
"v10_1234","2","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1234","3","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_122","0","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_122","1","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_122","2","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_122","3","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_122","4","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_135","0","ChemicalSubstance Drug"
"v10_1209","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1209","1","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1209","2","Person Athlete"
"v10_1209","3","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1240","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1240","1","WinterSportPlayer Skater Person Athlete"
"v10_1240","2","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1240","3","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1239","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1239","1","WinterSportPlayer Skater Person Athlete"
"v10_1239","2","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1239","3","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1215","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1215","1","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1215","2","WinterSportPlayer Skater Person Athlete"
"v10_1215","3","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_16","0","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_16","1","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_16","2","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_16","3","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_16","4","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_124","0","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_124","1","Place Location Settlement PopulatedPlace"
"v10_124","2","Place Location Settlement PopulatedPlace"
"v10_124","3","Place Location Settlement PopulatedPlace"
"v10_124","4","Place Location Settlement PopulatedPlace"
"v10_111","0","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_111","1","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_111","2","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_111","3","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_111","4","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_1217","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1217","1","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1217","2","WinterSportPlayer Skier Person Athlete"
"v10_1217","3","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1210","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1210","1","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1210","2","Swimmer Person Athlete"
"v10_1210","3","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_18","0","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_18","1","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_18","2","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_18","3","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_18","4","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_117","0","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_117","1","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_117","2","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_117","3","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_117","4","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_937","0","SocietalEvent Event MilitaryConflict PenaltyShootOut"
"v10_937","1","Country Place PopulatedPlace Location"
"v10_937","2","SocietalEvent Event MilitaryConflict PenaltyShootOut"
"v10_1474","0","Person Royalty"
"v10_1474","1","Place Location Settlement PopulatedPlace"
"v10_1474","2","Place Location Settlement PopulatedPlace"
"v10_1474","3","Country Place PopulatedPlace Location"
"v10_1474","4","Person Royalty"
"v10_12","0","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_12","1","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_12","2","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_12","3","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_12","4","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_1212","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1212","1","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1212","2","Swimmer Person Athlete"
"v10_1212","3","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1280","0","Location Place Park"
"v10_1280","1","Location Place Region PopulatedPlace AdministrativeRegion"
"v10_1280","2","Location Place Region PopulatedPlace AdministrativeRegion"
"v10_1280","3","Location Place Region PopulatedPlace AdministrativeRegion"
"v10_1280","4","Location Place Region PopulatedPlace AdministrativeRegion"
"v10_118","0","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_118","1","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_118","2","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_118","3","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_118","4","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_120","0","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_120","1","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_120","2","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_120","3","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_120","4","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_1233","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1233","1","Person Athlete"
"v10_1233","2","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1233","3","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_137","0","ChemicalSubstance Drug"
"v10_932","0","SocietalEvent Event MilitaryConflict PenaltyShootOut"
"v10_932","1","Country Place PopulatedPlace Location"
"v10_932","2","SocietalEvent Event MilitaryConflict PenaltyShootOut"
"v10_1185","0","Person Noble"
"v10_1185","1","Location Town Place PopulatedPlace Settlement"
"v10_1185","2","Place Location Settlement PopulatedPlace"
"v10_1185","3","Location Town Place PopulatedPlace Settlement"
"v10_1185","4","Person Noble"
"v10_1480","0","Person Royalty"
"v10_1480","1","Place Location Settlement PopulatedPlace"
"v10_1480","2","Place Location Settlement PopulatedPlace"
"v10_1480","3","Country Place PopulatedPlace Location"
"v10_1480","4","Person Royalty"
"v10_1287","0","WrittenWork PeriodicalLiterature AcademicJournal Work"
"v10_1287","1","Company Publisher Organisation"
"v10_1475","0","Person Royalty"
"v10_1475","1","Place Location Settlement PopulatedPlace"
"v10_1475","2","Place Location Settlement PopulatedPlace"
"v10_1475","3","Place Location Settlement PopulatedPlace"
"v10_1475","4","Person Royalty"
"v10_1479","0","Person Royalty"
"v10_1479","1","ArchitecturalStructure Building Location Place"
"v10_1479","2","Place Location Settlement PopulatedPlace"
"v10_1479","3","Place Location Settlement PopulatedPlace"
"v10_1479","4","Person Royalty"
"v10_1482","0","Person Royalty"
"v10_1482","1","Building Location Place ArchitecturalStructure HistoricBuilding HistoricPlace"
"v10_1482","2","Country Place PopulatedPlace Location"
"v10_1482","3","Country Place PopulatedPlace Location"
"v10_1482","4","Person Royalty"
"v10_1219","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1219","1","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1219","2","Person Athlete"
"v10_1219","3","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_936","0","SocietalEvent Event MilitaryConflict PenaltyShootOut"
"v10_936","1","Country Place PopulatedPlace Location"
"v10_936","2","SocietalEvent Event MilitaryConflict PenaltyShootOut"
"v10_1289","0","WrittenWork PeriodicalLiterature AcademicJournal Work"
"v10_1289","1","Company Publisher Organisation"
"v10_14","0","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_14","1","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_14","2","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_14","3","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_14","4","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_1242","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1242","1","Person Athlete"
"v10_1242","2","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1242","3","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1901","0","WrittenWork Work Book"
"v10_1901","1","WrittenWork Work Book"
"v10_1901","2","WrittenWork Work Book"
"v10_650","0","WrittenWork Work Book"
"v10_650","1","WrittenWork Work Book"
"v10_1504","0","Cleric Person Saint"
"v10_1504","1","Country Place PopulatedPlace Location"
"v10_1504","2","Organisation"
"v10_925","0","SocietalEvent Event MilitaryConflict PenaltyShootOut"
"v10_925","1","Country Place PopulatedPlace Location"
"v10_925","2","SocietalEvent Event MilitaryConflict PenaltyShootOut"
"v10_1481","0","Person Royalty"
"v10_1481","1","Building Location Place ArchitecturalStructure HistoricBuilding HistoricPlace"
"v10_1481","2","Place Location Settlement PopulatedPlace"
"v10_1481","3","Country Place PopulatedPlace Location"
"v10_1481","4","Person Royalty"
"v10_1583","0","Single MusicalWork Work"
"v10_1583","1","MusicalArtist Artist Person"
"v10_1583","2","Band Organisation Group"
"v10_941","0","SocietalEvent Event MilitaryConflict PenaltyShootOut"
"v10_941","1","Country Place PopulatedPlace Location"
"v10_941","2","SocietalEvent Event MilitaryConflict PenaltyShootOut"
"v10_592","0","BaseballPlayer Person Athlete"
"v10_592","1","City Location Place PopulatedPlace Settlement"
"v10_592","2","City Location Place PopulatedPlace Settlement"
"v10_592","3","SportsLeague BaseballLeague Organisation"
"v10_1471","0","Person Royalty"
"v10_1471","1","Place Location Settlement PopulatedPlace"
"v10_1471","2","Place Location Settlement PopulatedPlace"
"v10_1471","3","Country Place PopulatedPlace Location"
"v10_1471","4","Person Royalty"
"v10_653","0","WrittenWork Work Book"
"v10_653","1","WrittenWork Work Book"
"v10_1571","0","Single MusicalWork Work"
"v10_1571","1","MusicalArtist Artist Person"
"v10_1571","2","MusicalArtist Artist Person"
"v10_1594","0","Single MusicalWork Work"
"v10_1594","1","Band Organisation Group"
"v10_1594","2","Single MusicalWork Work"
"v10_1594","3","City Location Place PopulatedPlace Settlement"
"v10_1751","0","Event SportsEvent SocietalEvent TennisTournament Tournament PenaltyShootOut"
"v10_1751","1","TennisPlayer Person Athlete"
"v10_1751","2","TennisPlayer Person Athlete"
"v10_1751","3","TennisPlayer Person Athlete"
"v10_658","0","WrittenWork Work Book"
"v10_658","1","WrittenWork Work Book"
"v10_544","0","Person"
"v10_544","1","City Location Place PopulatedPlace Settlement"
"v10_1445","0","RailwayLine Infrastructure Place Location RouteOfTransportation ArchitecturalStructure"
"v10_1445","1","Infrastructure Place Location ArchitecturalStructure Station"
"v10_1445","2","Infrastructure Place Location ArchitecturalStructure Station"
"v10_21","0","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"v10_21","1","City Location Place PopulatedPlace Settlement"
"v10_21","2","City Location Place PopulatedPlace Settlement"
"v10_21","3","City Location Place PopulatedPlace Settlement"
"v10_21","4","City Location Place PopulatedPlace Settlement"
"v10_553","0","Person"
"v10_553","1","City Location Place PopulatedPlace Settlement"
"v10_597","0","BasketballPlayer Person Athlete"
"v10_597","1","City Location Place PopulatedPlace Settlement"
"v10_597","2","University College Organisation EducationalInstitution"
"v10_597","3","BasketballTeam SportsTeam Organisation"
"v10_273","0","GridironFootballPlayer Person AmericanFootballPlayer Athlete"
"v10_273","1","AmericanFootballTeam SportsTeam Organisation"
"v10_273","2","City Location Place PopulatedPlace Settlement"
"v10_273","3","City Location Place PopulatedPlace Settlement"
"v10_1246","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1246","1","Person Athlete"
"v10_1246","2","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_1246","3","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"v10_760","0","ArchitecturalStructure Building Location Place"
"v10_760","1","GovernmentAgency Organisation"
"v10_539","0","Person"
"v10_539","1","City Location Place PopulatedPlace Settlement"
"v10_1590","0","Single MusicalWork Work"
"v10_1590","1","MusicalArtist Artist Person"
"v10_1590","2","Band Organisation Group"
"v10_1907","0","WrittenWork Work Book"
"v10_1907","1","WrittenWork Work Book"
"v10_1907","2","WrittenWork Work Book"
"v14_235","0","Single MusicalWork Work"
"v14_235","1","Single MusicalWork Work"
"v14_235","2","MusicalArtist Artist Person"
"v14_235","3","MusicalWork Album Work"
"v10_601","0","BasketballPlayer Person Athlete"
"v10_601","1","City Location Place PopulatedPlace Settlement"
"v10_601","2","University College Organisation EducationalInstitution"
"v10_601","3","BasketballTeam SportsTeam Organisation"
"v10_614","0","BasketballPlayer Person Athlete"
"v10_614","1","City Location Place PopulatedPlace Settlement"
"v10_614","2","University College Organisation EducationalInstitution"
"v10_614","3","BasketballTeam SportsTeam Organisation"
"v10_599","0","BasketballPlayer Person Athlete"
"v10_599","1","City Location Place PopulatedPlace Settlement"
"v10_599","2","University College Organisation EducationalInstitution"
"v10_599","3","BasketballTeam SportsTeam Organisation"
"v10_611","0","BasketballPlayer Person Athlete"
"v10_611","1","City Location Place PopulatedPlace Settlement"
"v10_611","2","University College Organisation EducationalInstitution"
"v10_611","3","BasketballTeam SportsTeam Organisation"
"v10_694","0","Infrastructure Place Location RouteOfTransportation Bridge ArchitecturalStructure"
"v10_694","1","Person"
"v10_694","2","Place Location Settlement PopulatedPlace"
"v10_694","3","Place Location Settlement PopulatedPlace"
