"7","3","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"List_of_PlayStation_2_Classics_for_PlayStation_3#PlayStation_2_classics#0","0","Work VideoGame Software"
"Academy_Award_for_Best_Actor#1","3","Person"
"Academy_Award_for_Best_Actor#1","2","Wikidata:Q11424 Work Film"
"List_of_crossings_of_the_River_Severn#1","0","Infrastructure Place Location RouteOfTransportation Bridge ArchitecturalStructure"
"1691","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1691","1","Swimmer Person Athlete"
"1691","2","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1691","3","Swimmer Person Athlete"
"Index_of_Windows_games_(S)#0","0","Work VideoGame Software"
"9","0","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"9","1","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"9","2","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"9","3","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"1243","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1243","1","Person Athlete"
"1243","2","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1243","3","Person Athlete"
"12","0","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"12","1","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"12","2","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"12","3","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"1701","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1701","1","Person Athlete"
"1701","2","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1701","3","Person Athlete"
"Penalty_(gridiron_football)#Illegal_touching_of_a_free_kick#0","0","MusicalWork Album Work"
"List_of_Star_Trek_characters_(G%E2%80%93M)#Harry_Mudd#3","0","FictionalCharacter Person"
"List_of_microfluidics_research_groups#2","2","Scientist Person"
"10","0","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"10","1","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"10","2","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"10","3","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"1699","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1699","1","Person Athlete"
"1699","2","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1699","3","Person Athlete"
"List_of_Hollyoaks_characters_(2015)#Sally_St._Claire#0","2","Person"
"National_Register_of_Historic_Places_listings_in_northern_Westchester_County,_New_York#0","1","ArchitecturalStructure Building Location Place"
"List_of_Hollyoaks_characters_(2015)#Kyle_Bigsby#0","2","Person"
"List_of_Los_Angeles_Historic-Cultural_Monuments_on_the_East_and_Northeast_Sides#0","1","ArchitecturalStructure Building Location Place"
"List_of_Acts_of_the_Parliament_of_the_United_Kingdom,_1820%E2%80%9339#2","0","Company Organisation"
"List_of_modern_armament_manufacturers#0","0","Company Organisation"
"1204","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1204","1","Swimmer Person Athlete"
"1204","2","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1204","3","Swimmer Person Athlete"
"1204","4","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1210","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1210","1","WinterSportPlayer Skier Person Athlete"
"1210","2","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1210","3","WinterSportPlayer Skater Person Athlete"
"1210","4","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"18","0","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"18","1","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"18","2","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"18","3","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"16","0","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"16","1","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"16","2","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"16","3","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"Area_codes_in_Mexico_by_code_(700-799)#0","0","Location Town Place PopulatedPlace Settlement"
"1242","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1242","1","WinterSportPlayer Skier Person Athlete"
"1242","2","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1242","3","WinterSportPlayer Skier Person Athlete"
"List_of_Scheduled_Monuments_in_Vale_of_Glamorgan#0","1","Place Location Settlement PopulatedPlace"
"List_of_orders,_decorations,_and_medals_of_Russia#1","1","Award"
"List_of_Lost_characters#Leslie_Arzt#1","1","Person"
"1687","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1687","1","Person Athlete"
"1687","2","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1687","3","Person Athlete"
"Latin_Grammy_Award_for_Album_of_the_Year#0","3","MusicalWork Album Work"
"Latin_Grammy_Award_for_Album_of_the_Year#0","7","WrittenWork Work Book"
"1697","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1697","1","WinterSportPlayer Skater Person Athlete"
"1697","2","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1697","3","WinterSportPlayer Skater Person Athlete"
"List_of_museums_in_West_Virginia#0","0","ArchitecturalStructure Building Location Place"
"169","0","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"169","1","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"169","2","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"191","0","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"191","1","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"191","2","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"1235","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1235","1","Swimmer Person Athlete"
"1235","2","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1235","3","Swimmer Person Athlete"
"1247","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1247","1","Person Athlete"
"1247","2","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1247","3","Person Athlete"
"167","0","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"167","1","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"167","2","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"1229","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1229","1","Person Athlete"
"1229","2","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1229","3","Person Athlete"
"List_of_National_Lacrosse_Hall_of_Fame_members#0","1","Person CollegeCoach Coach"
"1228","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1228","1","Person Athlete"
"1228","2","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1228","3","Person Athlete"
"4","0","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"4","1","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"4","2","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"4","3","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"1236","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1236","1","Swimmer Person Athlete"
"1236","2","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1236","3","Swimmer Person Athlete"
"1692","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1692","1","Swimmer Person Athlete"
"1692","2","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1692","3","Swimmer Person Athlete"
"184","0","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"184","1","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"184","2","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"187","0","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"187","1","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"187","2","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"185","0","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"185","1","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"185","2","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"162","0","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"162","1","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"162","2","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"1477","0","Person Royalty"
"1477","1","Person Royalty"
"1477","2","Country Place PopulatedPlace Location"
"1477","3","Person Royalty"
"160","0","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"160","1","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"160","2","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"List_of_places_of_worship_in_Brighton_and_Hove#2","2","Place Location Settlement PopulatedPlace"
"11","0","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"11","1","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"11","2","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"11","3","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"List_of_United_States_Representatives_from_Ohio#1","0","OfficeHolder Person"
"1207","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1207","1","Swimmer Person Athlete"
"1207","2","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1207","3","Swimmer Person Athlete"
"1207","4","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1698","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1698","1","WinterSportPlayer Skier Person Athlete"
"1698","2","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1698","3","WinterSportPlayer Skier Person Athlete"
"List_of_bridge_failures#2","0","Infrastructure Place Location RouteOfTransportation Bridge ArchitecturalStructure"
"17","0","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"17","1","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"17","2","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"17","3","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"List_of_cities_and_towns_in_Russia#0","0","Place Location Settlement PopulatedPlace"
"List_of_cities_and_towns_in_Russia#0","2","Location Place Region PopulatedPlace AdministrativeRegion"
"Attlee_ministry#0","1","OfficeHolder Person"
"163","0","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"163","1","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"163","2","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"Orders_of_magnitude_(energy)#Less_than_10-24#0","3","MusicalWork Album Work"
"1202","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1202","1","Person Athlete"
"1202","2","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1202","3","Person Athlete"
"1202","4","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"Orders_of_magnitude_(energy)#103#0","3","MusicalWork Album Work"
"List_of_wars_involving_the_Philippines#0","0","SocietalEvent Event MilitaryConflict PenaltyShootOut"
"166","0","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"166","1","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"166","2","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"List_of_tornadoes_in_the_April_14%E2%80%9316,_2011_tornado_outbreak#2","1","City Location Place PopulatedPlace Settlement"
"1246","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1246","1","Person Athlete"
"1246","2","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1246","3","Person Athlete"
"United_Kingdom_general_election,_1945#1","2","Politician Person"
"List_of_members_of_London_County_Council_1919%E2%80%9337#Councillors_1919.E2.80.931928#2","7","MemberOfParliament Politician Person"
"List_of_members_of_London_County_Council_1919%E2%80%9337#Councillors_1919.E2.80.931928#2","1","OfficeHolder Person"
"List_of_members_of_London_County_Council_1919%E2%80%9337#Councillors_1919.E2.80.931928#2","4","Person Athlete"
"List_of_monastic_houses_in_County_Dublin#2","0","Beverage Food"
"Area_codes_in_Mexico_by_code_(200-299)#0","0","Place Location Settlement PopulatedPlace"
"Area_codes_in_Mexico_by_code_(200-299)#0","1","Place Location Settlement PopulatedPlace"
"Opinion_polling_in_the_Polish_parliamentary_election,_2011#0","9","Holiday TimePeriod Year"
"Opinion_polling_in_the_Polish_parliamentary_election,_2011#0","1","Company Organisation"
"19","0","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"19","1","City Location Place PopulatedPlace Settlement"
"19","2","City Location Place PopulatedPlace Settlement"
"19","3","City Location Place PopulatedPlace Settlement"
"1203","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1203","1","TennisPlayer Person Athlete"
"1203","2","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1203","3","TennisPlayer Person Athlete"
"1203","4","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"List_of_Metrobus_routes_(Washington,_D.C.)#Z8#3","1","Infrastructure Place Location RouteOfTransportation ArchitecturalStructure Road"
"Yuen_Wah_filmography#0","1","Wikidata:Q11424 Work Film"
"List_of_indoor_arenas#1","2","Location Place ArchitecturalStructure Arena Stadium SportFacility"
"1473","0","Person Royalty"
"1473","1","Person Royalty"
"1473","2","Country Place PopulatedPlace Location"
"1473","3","Person Royalty"
"1690","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1690","1","Swimmer Person Athlete"
"1690","2","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1690","3","Swimmer Person Athlete"
"List_of_municipalities,_communes,_and_arrondissements_of_Morocco#0","0","Location Town Place PopulatedPlace Settlement"
"1044","0","SocietalEvent Event MilitaryConflict PenaltyShootOut"
"List_of_anti-capitalist_and_communist_parties_with_national_parliamentary_representation#0","1","PoliticalParty Organisation"
"List_of_counties_in_Virginia#0","0","Location Place Region PopulatedPlace AdministrativeRegion"
"List_of_counties_in_Virginia#0","4","Country Place PopulatedPlace Location"
"1688","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1688","1","TennisPlayer Person Athlete"
"1688","2","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1688","3","TennisPlayer Person Athlete"
"1700","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1700","1","Person Athlete"
"1700","2","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1700","3","Person Athlete"
"1212","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1212","1","Person Athlete"
"1212","2","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1212","3","Person Athlete"
"1212","4","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"2013_NCAA_Division_I_baseball_rankings#3","1","Location Place Region PopulatedPlace AdministrativeRegion"
"List_of_honorary_British_knights_and_dames#7","0","Person"
"1040","0","SocietalEvent Event MilitaryConflict PenaltyShootOut"
"1481","0","Person Royalty"
"1481","1","Person Royalty"
"1481","2","Place Location Settlement PopulatedPlace"
"1481","3","Person Royalty"
"1237","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1237","1","Swimmer Person Athlete"
"1237","2","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1237","3","Swimmer Person Athlete"
"1576","0","Single MusicalWork Work"
"1576","1","MusicalArtist Artist Person"
"1576","2","Band Organisation Group"
"1576","3","Band Organisation Group"
"1576","4","Single MusicalWork Work"
"List_of_county_courthouses_in_Arkansas#0","1","Building Location Place ArchitecturalStructure HistoricBuilding HistoricPlace"
"Results_of_the_Malaysian_general_election,_2013_by_parliamentary_constituency#15","5","Politician Person"
"Results_of_the_Malaysian_general_election,_2013_by_parliamentary_constituency#15","9","Politician Person"
"1580","0","Single MusicalWork Work"
"1580","1","MusicalArtist Artist Person"
"1580","2","Band Organisation Group"
"1580","3","Band Organisation Group"
"1580","4","Single MusicalWork Work"
"1233","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1233","1","Swimmer Person Athlete"
"1233","2","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1233","3","Swimmer Person Athlete"
"List_of_bus_routes_in_Queens#Q112#0","5","Infrastructure Place Location RouteOfTransportation ArchitecturalStructure Road"
"List_of_Star_Trek_characters_(N%E2%80%93S)#Thomas_Riker#5","0","FictionalCharacter Person"
"1686","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1686","1","Person Athlete"
"1686","2","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1686","3","Person Athlete"
"179","0","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"179","1","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"179","2","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"List_of_Star_Trek_characters_(N%E2%80%93S)#Norah_Satie#5","0","FictionalCharacter Person"
"1582","0","Single MusicalWork Work"
"1582","1","MusicalArtist Artist Person"
"1582","2","Band Organisation Group"
"1582","3","Band Organisation Group"
"1582","4","Single MusicalWork Work"
"List_of_ALA_awards#0","0","Award"
"Chronology_of_tactical_role-playing_video_games:_1995_to_1999#4","1","Work VideoGame Software"
"List_of_Olympic_medalists_for_Cuba#0","1","Person Athlete"
"List_of_words_having_different_meanings_in_American_and_British_English:_A%E2%80%93L#1","0","Single MusicalWork Work"
"1256","0","Location Place Park"
"1256","1","Place Location Settlement PopulatedPlace"
"1256","2","Place Location Settlement PopulatedPlace"
"1256","3","Place Location Settlement PopulatedPlace"
"1256","4","Place Location Settlement PopulatedPlace"
"15","0","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"15","1","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"15","2","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"15","3","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"1238","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1238","1","Swimmer Person Athlete"
"1238","2","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1238","3","Swimmer Person Athlete"
"Rawlings_Gold_Glove_Award#2","5","BaseballPlayer Person Athlete"
"183","0","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"183","1","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"183","2","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"Yori_Boy_Campas#0","2","Boxer Person Athlete"
"List_of_Bronze_Age_hoards_in_Great_Britain#0","0","Place Location Settlement PopulatedPlace"
"1018","0","SocietalEvent Event MilitaryConflict PenaltyShootOut"
"1018","1","SocietalEvent Event MilitaryConflict PenaltyShootOut"
"1018","2","Country Place PopulatedPlace Location"
"1042","0","SocietalEvent Event MilitaryConflict PenaltyShootOut"
"188","0","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"188","1","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"188","2","Diocese Location Place Region PopulatedPlace ClericalAdministrativeRegion AdministrativeRegion"
"646","0","BaseballPlayer Person Athlete"
"646","1","City Location Place PopulatedPlace Settlement"
"646","2","SportsTeam Organisation BaseballTeam"
"646","3","City Location Place PopulatedPlace Settlement"
"List_of_American_Civil_War_generals_(Confederate)#7","0","MilitaryPerson Person"
"List_of_bridges_on_the_National_Register_of_Historic_Places_in_Arizona#0","4","Place Location Settlement PopulatedPlace"
"643","0","BaseballPlayer Person Athlete"
"643","1","City Location Place PopulatedPlace Settlement"
"643","2","SportsTeam Organisation BaseballTeam"
"643","3","City Location Place PopulatedPlace Settlement"
"1478","0","Person Royalty"
"1478","1","Person Royalty"
"1478","2","Place Location Settlement PopulatedPlace"
"1478","3","Person Royalty"
"1475","0","Person Royalty"
"1475","1","Person Royalty"
"1475","2","Country Place PopulatedPlace Location"
"1475","3","Person Royalty"
"650","0","BaseballPlayer Person Athlete"
"650","1","City Location Place PopulatedPlace Settlement"
"650","2","SportsTeam Organisation BaseballTeam"
"650","3","City Location Place PopulatedPlace Settlement"
"List_of_retired_numbers_in_association_football#0","2","SoccerPlayer Person Athlete"
"1241","0","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1241","1","WinterSportPlayer Skater Person Athlete"
"1241","2","Event SportsEvent SocietalEvent Olympics PenaltyShootOut OlympicEvent"
"1241","3","WinterSportPlayer Skater Person Athlete"
"449","0","Infrastructure Airport Place Location ArchitecturalStructure"
"449","1","City Location Place PopulatedPlace Settlement"
"449","2","City Location Place PopulatedPlace Settlement"
"Comparison_of_Business_Process_Modeling_Notation_tools#0","0","Work Software"
"2008_FIM_Motocross_World_Championship_season#1","1","MusicalArtist Artist Person"
